CIK,trustName,prospectusDate,formType,dateFiled,accessionNumber,loanID,propertyID,assetNumber,propertyName,propertyAddress,propertyCity,propertyState,propertyZip,propertyCounty,propertyTypeCode,netRentableSquareFeetNumber,netRentableSquareFeetSecuritizationNumber,unitsBedsRoomsNumber,unitsBedsRoomsSecuritizationNumber,yearBuiltNumber,yearLastRenovated,valuationSecuritizationAmount,valuationSourceSecuritizationCode,valuationSecuritizationDate,mostRecentValuationAmount,mostRecentValuationDate,mostRecentValuationSourceCode,physicalOccupancySecuritizationPercentage,mostRecentPhysicalOccupancyPercentage,propertyStatusCode,defeasanceOptionStartDate,DefeasedStatusCode,largestTenant,squareFeetLargestTenantNumber,leaseExpirationLargestTenantDate,secondLargestTenant,squareFeetSecondLargestTenantNumber,leaseExpirationSecondLargestTenantDate,thirdLargestTenant,squareFeetThirdLargestTenantNumber,leaseExpirationThirdLargestTenantDate,financialsSecuritizationDate,mostRecentFinancialsStartDate,mostRecentFinancialsEndDate,revenueSecuritizationAmount,mostRecentRevenueAmount,operatingExpensesSecuritizationAmount,operatingExpensesAmount,netOperatingIncomeSecuritizationAmount,mostRecentNetOperatingIncomeAmount,netCashFlowFlowSecuritizationAmount,mostRecentNetCashFlowAmount,netOperatingIncomeNetCashFlowSecuritizationCode,netOperatingIncomeNetCashFlowCode,mostRecentDebtServiceAmount,debtServiceCoverageNetOperatingIncomeSecuritizationPercentage,mostRecentDebtServiceCoverageNetOperatingIncomePercentage,debtServiceCoverageNetCashFlowSecuritizationPercentage,mostRecentDebtServiceCoverageNetCashFlowpercentage,debtServiceCoverageSecuritizationCode,mostRecentDebtServiceCoverageCode,mostRecentAnnualLeaseRolloverReviewDate
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-09-01,0001056404-20-009863,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-10-01,0001056404-20-010942,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-11-02,0001056404-20-012182,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.6578,6,2019-04-01,N,,,,,,,,,,2016-09-30,2019-07-01,2020-06-30,374437730.0,337129120.0,241850770.0,236293100.0,132586980.0,100836024.0,132586980.0,87350856.0,UW,CREFC,54287290.0,4.47,1.8575,4.47,1.609,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-12-02,0001056404-20-013014,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.6578,6,2019-04-01,N,,,,,,,,,,2016-09-30,2019-07-01,2020-06-30,374437730.0,337129120.0,241850770.0,236293100.0,132586980.0,100836024.0,132586980.0,87350856.0,UW,CREFC,54287290.0,4.47,1.8575,4.47,1.609,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2020-12-30,0001056404-20-014197,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.6578,6,2019-04-01,N,,,,,,,,,,2016-09-30,2019-07-01,2020-06-30,374437730.0,337129120.0,241850770.0,236293100.0,132586980.0,100836024.0,132586980.0,87350856.0,UW,CREFC,54287290.0,4.47,1.8575,4.47,1.609,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-01-28,0001056404-21-000802,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.783,6,2019-04-01,N,,,,,,,,,,2016-09-30,2019-10-01,2020-09-30,374437730.0,214239980.0,241850770.0,171682670.0,132586980.0,42557308.0,132586980.0,33987708.0,UW,CREFC,54287290.0,4.47,0.7839,4.47,0.6261,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-03-04,0001056404-21-002141,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.783,6,2019-04-01,N,,,,,,,,,,2016-09-30,2019-10-01,2020-09-30,374437730.0,214239980.0,241850770.0,171682670.0,132586980.0,42557308.0,132586980.0,33987708.0,UW,CREFC,54287290.0,4.47,0.7839,4.47,0.6261,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-03-30,0001056404-21-003557,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.2,6,2019-04-01,N,,,,,,,,,,2016-09-30,2019-10-01,2020-09-30,374437730.0,214239980.0,241850770.0,171682670.0,132586980.0,42557308.0,132586980.0,33987708.0,UW,CREFC,54287290.0,4.47,0.7839,4.47,0.6261,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-05-03,0001056404-21-005565,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.2,6,2019-04-01,N,,,,,,,,,,2016-09-30,2020-01-01,2020-12-31,374437730.0,106223700.0,241850770.0,116168456.0,132586980.0,-9944765.0,132586980.0,-14202914.0,UW,CREFC,54287290.0,4.47,-0.1832,4.47,-0.2616,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-05-27,0001056404-21-006259,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-06-29,0001056404-21-007426,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-07-28,0001056404-21-008879,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-08-27,0001056404-21-009994,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-10-01,0001056404-21-011822,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-12-01,0001888524-21-001760,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2020-07-01,2021-06-30,374437730.0,100816520.0,241850770.0,106515800.0,132586980.0,-5699277.5,132586980.0,-9731938.0,UW,CREFC,54287290.0,4.47,-0.105,4.47,-0.1793,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2021-12-29,0001888524-21-003182,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2020-07-01,2021-06-30,374437730.0,100816520.0,241850770.0,106515800.0,132586980.0,-5699277.5,132586980.0,-9731938.0,UW,CREFC,54287290.0,4.47,-0.105,4.47,-0.1793,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE/A,2021-12-30,0001888524-21-003307,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-02-01,0001888524-22-000919,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2020-10-01,2021-09-30,374437730.0,195429600.0,241850770.0,153204030.0,132586980.0,42225570.0,132586980.0,34408384.0,UW,CREFC,54287284.0,4.47,0.7778,4.47,0.6338,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-03-02,0001888524-22-002286,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2020-10-01,2021-09-30,374437730.0,195429600.0,241850770.0,153204030.0,132586980.0,42225570.0,132586980.0,34408384.0,UW,CREFC,54287284.0,4.47,0.7778,4.47,0.6338,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-03-30,0001888524-22-003713,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2020-10-01,2021-09-30,374437730.0,195429600.0,241850770.0,153204030.0,132586980.0,42225570.0,132586980.0,34408384.0,UW,CREFC,54287284.0,4.47,0.7778,4.47,0.6338,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-04-28,0001888524-22-005059,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-01-01,2021-12-31,374437730.0,266889460.0,241850770.0,190325980.0,132586980.0,76563490.0,132586980.0,65887908.0,UW,CREFC,54287284.0,4.47,1.4103,4.47,1.2137,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-05-31,0001888524-22-006899,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-06-30,0001888524-22-008102,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-07-28,0001888524-22-009397,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.77,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-04-01,2022-03-31,374437730.0,334223260.0,241850770.0,224877470.0,132586980.0,109345790.0,132586980.0,95976860.0,UW,CREFC,54287290.0,4.47,2.0142,4.47,1.7679,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-08-31,0001888524-22-010733,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.77,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-04-01,2022-03-31,374437730.0,334223260.0,241850770.0,224877470.0,132586980.0,109345790.0,132586980.0,95976860.0,UW,CREFC,54287290.0,4.47,2.0142,4.47,1.7679,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-09-28,0001888524-22-011859,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.77,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-04-01,2022-03-31,374437730.0,334223260.0,241850770.0,224877470.0,132586980.0,109345790.0,132586980.0,95976860.0,UW,CREFC,54287290.0,4.47,2.0142,4.47,1.7679,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-10-28,0001888524-22-013554,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.763,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-07-01,2022-06-30,374437730.0,386366300.0,241850770.0,245054560.0,132586980.0,141311740.0,132586980.0,126334220.0,UW,CREFC,54287284.0,4.47,2.603,4.47,2.3271,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-12-01,0001888524-22-014634,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.763,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-07-01,2022-06-30,374437730.0,386366300.0,241850770.0,245054560.0,132586980.0,141311740.0,132586980.0,126334220.0,UW,CREFC,54287284.0,4.47,2.603,4.47,2.3271,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2022-12-29,0001888524-22-016026,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.763,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-07-01,2022-06-30,374437730.0,386366300.0,241850770.0,245054560.0,132586980.0,141311740.0,132586980.0,126334220.0,UW,CREFC,54287284.0,4.47,2.603,4.47,2.3271,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-01-30,0001888524-23-000665,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.8,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-10-01,2022-09-30,374437730.0,422958370.0,241850770.0,263903120.0,132586980.0,159055260.0,132586980.0,142136930.0,UW,CREFC,54287284.0,4.47,2.9299,4.47,2.6182,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-03-01,0001888524-23-002053,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.8,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-10-01,2022-09-30,374437730.0,422958370.0,241850770.0,263903120.0,132586980.0,159055260.0,132586980.0,142136930.0,UW,CREFC,54287284.0,4.47,2.9299,4.47,2.6182,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-03-30,0001888524-23-004720,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.8,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-10-01,2022-09-30,374437730.0,422958370.0,241850770.0,263903120.0,132586980.0,159055260.0,132586980.0,142136930.0,UW,CREFC,54287284.0,4.47,2.9299,4.47,2.6182,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-04-27,0001888524-23-005858,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.8,6,2019-04-01,N,,,,,,,,,,2016-09-30,2021-10-01,2022-09-30,374437730.0,422958370.0,241850770.0,263903120.0,132586980.0,159055260.0,132586980.0,142136930.0,UW,CREFC,54287284.0,4.47,2.9299,4.47,2.6182,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-05-26,0001888524-23-007184,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-06-29,0001888524-23-008770,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,,,374437730.0,,241850770.0,,132586980.0,,132586980.0,,UW,CREFC,,4.47,,4.47,,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-07-28,0001888524-23-010653,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-04-01,2023-03-31,374437730.0,484684770.0,241850770.0,292793380.0,132586980.0,191891400.0,132586980.0,172504020.0,UW,CREFC,54287290.0,4.47,3.5347,4.47,3.1776,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-08-29,0001888524-23-011710,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-04-01,2023-03-31,374437730.0,484684770.0,241850770.0,292793380.0,132586980.0,191891400.0,132586980.0,172504020.0,UW,CREFC,54287290.0,4.47,3.5347,4.47,3.1776,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-09-27,0001888524-23-013388,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-04-01,2023-03-31,374437730.0,484684770.0,241850770.0,292793380.0,132586980.0,191891400.0,132586980.0,172504020.0,UW,CREFC,54287290.0,4.47,3.5347,4.47,3.1776,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-10-30,0001888524-23-014939,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.974,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-07-01,2023-06-30,374437730.0,512996100.0,241850770.0,325469730.0,132586980.0,187526370.0,132586980.0,167006530.0,UW,CREFC,54287290.0,4.47,3.4543,4.47,3.0763,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-11-30,0001888524-23-016272,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.974,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-07-01,2023-06-30,374437730.0,512996100.0,241850770.0,325469730.0,132586980.0,187526370.0,132586980.0,167006530.0,UW,CREFC,54287290.0,4.47,3.4543,4.47,3.0763,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2023-12-28,0001888524-23-017936,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.974,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-07-01,2023-06-30,374437730.0,512996100.0,241850770.0,325469730.0,132586980.0,187526370.0,132586980.0,167006530.0,UW,CREFC,54287290.0,4.47,3.4543,4.47,3.0763,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-01-30,0001888524-24-000849,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.974,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-07-01,2023-06-30,374437730.0,512996100.0,241850770.0,325469730.0,132586980.0,187526370.0,132586980.0,167006530.0,UW,CREFC,54287290.0,4.47,3.4543,4.47,3.0763,F,F,
0001695154,JPMCC Commercial Mortgage Securities Trust 2017-JP5,2017-03-29,ABS-EE,2024-02-28,0001888524-24-002167,0001695154-1,0001695154-1,1,Hilton Hawaiian Village Waikiki Beach Resort,2005 Kalia Road,Honolulu,HI,96815,Honolulu,LO,,,2860,2860,1961,2016,2230000000.0,MAI,2016-08-30,2230000000.0,2016-08-30,MAI,0.946,0.974,6,2019-04-01,N,,,,,,,,,,2016-09-30,2022-10-01,2023-09-30,374437730.0,519050400.0,241850770.0,327625000.0,132586980.0,191425420.0,132586980.0,170663410.0,UW,CREFC,54287290.0,4.47,3.5262,4.47,3.1437,F,F,
